Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Rawah_Wilderness_Area_1,Comanche_Peak_Wilderness_Area_1,Cache_la_Poudre_Wilderness_Area_1,Soil_Type_10_1,Soil_Type_12_1,Soil_Type_22_1,Soil_Type_23_1,Soil_Type_29_1,Soil_Type_30_1,Soil_Type_32_1,Soil_Type_33_1,dup_Elevation,dup_Aspect,dup_Slope,dup_Horizontal_Distance_To_Hydrology,dup_Vertical_Distance_To_Hydrology,dup_Horizontal_Distance_To_Roadways,dup_Hillshade_9am,dup_Hillshade_Noon,dup_Hillshade_3pm,dup_Horizontal_Distance_To_Fire_Points,dup_Rawah_Wilderness_Area_1,dup_Comanche_Peak_Wilderness_Area_1,dup_Cache_la_Poudre_Wilderness_Area_1,dup_Soil_Type_10_1,dup_Soil_Type_12_1,dup_Soil_Type_22_1,dup_Soil_Type_23_1,dup_Soil_Type_29_1,dup_Soil_Type_30_1,dup_Soil_Type_32_1,dup_Soil_Type_33_1,class,prob,sample
622,172,212,271,225,284,909,830,433,345,1,0,0,0,0,0,0,1,0,0,0,699,455,212,150,265,167,912,960,551,111,0,1,0,0,0,0,0,0,0,1,0,-1,1.4865176609077723e-8,test
733,608,106,0,223,463,834,971,673,257,0,1,0,0,0,0,0,0,0,0,0,625,297,106,237,308,229,916,912,515,86,0,1,0,0,0,0,0,0,0,1,0,-1,3.7607621116627808e-6,train
626,375,30,292,243,732,873,936,598,195,1,0,0,0,0,0,0,1,0,0,0,530,94,242,48,249,794,850,802,468,163,1,0,0,0,0,0,0,0,1,0,0,-1,1.013733505219423e-9,test
529,250,348,198,271,285,971,779,264,414,0,1,0,0,0,0,0,0,0,0,1,569,719,545,273,457,232,452,920,952,78,0,1,0,0,0,0,0,0,0,0,0,-1,2.490282932193039e-5,train
654,72,121,182,263,414,850,873,558,157,1,0,0,0,0,0,0,1,0,0,0,610,78,182,493,228,195,846,838,523,384,0,1,0,0,0,0,0,0,0,0,1,-1,8.495017383002597e-10,test
666,125,15,86,235,614,861,928,606,422,1,0,0,0,0,0,1,0,0,0,0,458,75,212,198,329,195,838,818,503,121,0,1,0,0,0,0,0,0,0,1,0,-1,8.760277193694851e-8,train
626,200,197,202,321,88,924,842,429,69,0,1,0,0,0,0,0,0,0,0,0,520,480,333,787,381,354,897,964,539,193,0,1,0,0,0,0,0,0,0,0,0,-1,0.0025760953510353133,train
602,283,348,300,170,97,987,798,267,240,1,0,0,0,0,0,0,1,0,0,0,638,42,167,68,221,424,826,850,558,469,1,0,0,0,0,0,1,0,0,0,0,-1,2.1181865682278223e-11,test
586,125,76,533,457,799,869,901,566,729,1,0,0,0,1,0,0,0,0,0,0,410,275,257,343,208,109,964,846,366,215,1,0,0,0,0,0,0,0,1,0,0,-1,3.854117064212046e-7,test
480,92,151,21,235,312,857,857,531,348,1,0,0,0,0,0,1,0,0,0,0,449,31,288,136,256,57,771,779,527,336,1,0,0,0,0,0,0,0,0,0,0,-1,1.1623732799249631e-8,test
558,275,121,125,227,617,916,901,503,499,1,0,0,0,0,0,0,1,0,0,0,713,735,45,21,223,810,838,944,653,82,1,0,0,0,0,0,0,0,0,0,0,-1,3.5373662704651196e-10,test
371,433,197,0,223,350,924,948,527,949,1,0,0,0,0,0,0,0,1,0,0,512,938,227,68,244,418,735,857,669,294,1,0,0,0,0,0,0,1,0,0,0,-1,9.780842385784996e-7,test
290,39,272,212,296,77,791,787,523,168,0,0,1,1,0,0,0,0,0,0,0,357,441,272,43,231,79,928,944,503,272,1,0,0,0,0,0,0,0,1,0,0,-1,0.011404007507745857,test
388,208,227,48,234,230,932,826,393,27,0,1,0,1,0,0,0,0,0,0,0,568,125,151,349,321,718,877,857,507,793,1,0,0,0,1,0,0,0,0,0,0,-1,2.2317583176964415e-5,test
670,530,91,30,227,378,865,964,629,116,1,0,0,0,0,0,1,0,0,0,0,527,780,272,156,262,296,657,940,826,202,0,1,0,0,0,0,0,0,0,0,0,-1,9.990639743297845e-9,test
656,766,182,116,270,25,735,956,767,371,0,1,0,0,0,0,0,0,0,0,0,613,225,106,21,219,552,905,893,507,165,1,0,0,0,0,0,1,0,0,0,0,-1,6.56294871198729e-9,test
683,261,197,357,403,157,944,869,429,266,1,0,0,0,0,0,0,0,0,0,0,697,283,242,86,196,205,964,857,385,252,1,0,0,0,0,0,0,0,0,0,0,-1,1.2997082188684468e-10,test
523,200,151,182,244,244,912,865,468,299,1,0,0,0,0,0,0,1,0,0,0,705,394,121,163,257,747,912,936,547,102,1,0,0,0,0,0,0,1,0,0,0,-1,3.1194963297535186e-10,test
454,75,167,150,287,413,846,853,539,886,1,0,0,0,1,0,0,0,0,0,0,563,405,318,129,239,367,956,912,421,225,0,1,0,0,0,0,0,0,0,0,1,-1,5.685349610849214e-7,test
464,283,151,212,263,292,936,889,468,253,1,0,0,0,1,0,0,0,0,0,0,494,605,303,152,358,403,763,999,747,166,0,1,0,0,0,0,0,0,0,0,0,-1,3.5838415602596674e-5,test
528,203,378,21,213,60,944,724,240,333,1,0,0,0,0,0,0,0,1,0,0,759,519,121,325,204,456,869,968,625,21,0,1,0,0,0,0,0,0,0,0,0,-1,3.302948313633266e-8,test
425,977,136,21,228,306,806,885,621,568,1,0,0,0,0,0,1,0,0,0,0,560,644,212,578,409,384,771,991,751,213,0,1,0,0,0,0,0,0,0,0,1,-1,6.929934240307676e-7,test
674,22,303,68,258,261,755,767,535,295,0,1,0,0,0,0,0,0,0,0,1,594,358,151,236,240,936,932,920,496,475,1,0,0,0,0,0,0,1,0,0,0,-1,2.998751739560517e-10,test
490,58,45,240,284,294,853,912,598,261,1,0,0,0,0,0,0,1,0,0,0,603,760,212,531,259,303,716,956,787,142,0,1,0,0,0,0,0,0,0,0,0,-1,1.7629390311310476e-6,test
445,61,151,423,289,21,842,857,551,114,0,1,0,0,0,0,0,0,0,0,0,444,691,91,0,223,316,814,960,688,107,0,1,0,0,0,0,1,0,0,0,0,-1,0.003913890064292912,train
385,133,91,228,315,144,877,889,547,111,1,0,0,0,1,0,0,0,0,0,0,725,0,212,89,278,478,783,842,594,237,1,0,0,0,0,0,0,0,0,0,0,-1,5.934674697844475e-10,train
480,161,288,68,256,568,905,771,358,156,1,0,0,0,0,0,0,1,0,0,0,657,647,212,195,305,207,771,991,751,334,0,1,0,0,0,0,0,0,0,0,1,-1,4.1155004767663295e-8,train
653,327,121,480,216,620,920,916,511,269,1,0,0,0,0,0,0,0,0,0,0,516,31,212,303,347,438,802,826,555,163,0,1,0,0,0,0,0,0,0,1,0,-1,3.5318791084115018e-6,test
571,955,151,107,252,544,791,885,641,131,1,0,0,0,0,0,0,1,0,0,0,850,19,242,328,413,412,783,814,562,221,1,0,0,0,0,0,0,0,0,0,0,-1,7.876307390267036e-12,test
271,97,197,43,223,45,857,830,500,69,0,1,0,1,0,0,0,0,0,0,0,636,522,242,43,204,171,865,983,625,218,1,0,0,0,0,0,0,1,0,0,0,-1,5.31792212660509e-5,test
554,17,167,91,259,277,814,861,586,88,0,1,0,0,0,0,0,0,0,1,0,554,19,227,257,265,721,787,818,562,254,1,0,0,0,0,0,0,1,0,0,0,-1,1.1664782381452823e-8,test
648,230,242,86,278,125,948,826,374,246,1,0,0,0,0,0,0,0,1,0,0,735,910,257,528,299,497,692,857,708,170,0,1,0,0,0,0,0,0,0,0,0,-1,1.7939888745403301e-9,train
768,364,257,604,462,109,964,897,413,15,0,0,0,0,0,0,0,0,0,0,0,550,53,212,43,234,183,822,826,535,318,1,0,0,0,0,0,0,1,0,0,0,-1,2.253695667701485e-9,train
754,980,257,271,332,497,747,822,614,465,0,1,0,0,0,0,0,0,0,0,0,464,78,136,0,223,146,853,865,547,307,0,1,0,0,0,0,0,0,0,0,0,-1,6.1246375374159615e-05,test
558,796,167,508,294,761,739,940,751,258,1,0,0,0,0,0,0,1,0,0,0,468,219,272,0,223,125,948,802,342,284,1,0,0,0,0,0,0,1,0,0,0,-1,4.658735111436996e-8,test
552,752,242,526,634,208,700,960,806,284,0,1,0,0,0,0,0,0,0,0,0,510,649,500,107,339,360,578,971,869,252,0,1,0,0,0,0,0,0,0,0,0,-1,0.005615068329876834,test
692,89,136,198,274,429,857,869,547,661,1,0,0,0,0,0,0,0,0,0,0,680,72,212,410,409,80,838,818,507,268,0,1,0,0,0,0,0,0,0,0,1,-1,2.451443778972993e-9,test
540,200,30,455,248,772,873,920,586,287,1,0,0,0,0,0,0,1,0,0,0,553,855,197,313,423,274,724,912,739,142,0,1,0,0,0,0,0,0,0,0,1,-1,3.481840373313399e-7,test
382,164,91,137,250,240,881,897,547,128,0,1,0,0,0,0,0,0,0,0,0,338,216,484,89,297,217,952,653,118,133,0,1,0,0,0,0,0,0,0,0,0,1,0.3647523461055091,test
392,11,363,129,319,256,708,728,531,200,0,1,0,1,0,0,0,0,0,0,0,746,547,318,442,487,182,822,991,665,589,0,0,0,0,0,0,0,0,0,0,1,-1,2.947632193236656e-6,test
596,314,318,107,236,93,987,838,311,99,1,0,0,0,0,0,0,1,0,0,0,620,366,272,129,258,530,968,897,401,711,1,0,0,0,0,0,0,0,1,0,0,-1,2.3190467532260037e-10,test
663,691,167,339,321,798,775,975,743,182,1,0,0,0,0,0,0,1,0,0,0,661,150,151,476,360,217,889,857,488,353,0,1,0,0,0,0,0,0,0,1,0,-1,4.7156272791236455e-8,test
724,244,409,48,271,814,975,728,193,101,1,0,0,0,0,0,0,0,0,0,0,601,974,106,240,241,441,814,893,625,45,1,0,0,0,0,1,0,0,0,0,0,-1,1.6259957533292066e-10,train
494,264,303,228,337,256,971,814,315,132,0,1,0,0,0,0,0,0,0,0,0,479,830,106,89,228,15,787,932,696,155,1,0,0,0,0,0,0,0,1,0,0,-1,4.207400438981249e-5,test
541,350,272,307,394,61,971,889,397,194,1,0,0,0,0,0,0,1,0,0,0,367,863,303,64,265,114,641,873,779,895,1,0,0,0,0,0,0,1,0,0,0,-1,5.997376000048475e-8,test
755,375,167,193,276,128,932,924,500,575,0,0,0,0,0,0,0,0,0,1,0,423,946,288,86,257,302,700,822,661,280,1,0,0,0,0,0,0,1,0,0,0,-1,4.714326891692286e-10,train
630,44,212,215,254,233,818,830,543,397,0,1,0,0,0,0,0,0,0,0,0,609,749,91,431,324,782,802,952,696,478,1,0,0,0,0,0,0,1,0,0,0,-1,1.4901721820087348e-7,test
666,50,167,292,294,303,830,850,555,94,0,1,0,0,0,0,1,0,0,0,0,339,783,348,156,311,92,598,924,865,95,0,0,1,1,0,0,0,0,0,0,0,-1,4.264927017122296e-5,test
667,522,197,43,236,430,865,979,629,49,0,1,0,0,0,0,0,0,0,1,0,402,341,575,48,265,379,987,712,0,919,1,0,0,0,0,0,0,0,1,0,0,-1,6.642911058939122e-8,train
530,230,136,182,301,231,916,881,480,194,1,0,0,0,0,0,0,1,0,0,0,168,860,394,192,394,90,558,838,814,122,0,0,1,1,0,0,0,0,0,0,0,-1,0.0010639329576813978,test
556,774,91,48,240,297,802,948,692,163,0,1,0,0,0,0,1,0,0,0,0,571,649,227,400,354,801,763,991,763,574,1,0,0,0,0,0,0,1,0,0,0,-1,6.79645367098563e-8,test
645,375,182,144,294,23,940,924,488,336,0,0,0,0,0,0,0,0,0,1,0,743,169,272,240,253,467,912,791,374,245,1,0,0,0,0,0,0,1,0,0,0,-1,9.149538475351519e-12,train
226,746,424,300,528,210,531,928,916,138,0,0,1,1,0,0,0,0,0,0,0,209,857,409,107,205,171,539,830,822,143,0,0,1,1,0,0,0,0,0,0,0,1,0.9621423705343427,test
664,658,167,380,356,48,787,983,732,305,0,1,0,0,0,0,1,0,0,0,0,464,14,333,183,265,146,735,755,539,145,0,1,0,0,0,0,0,0,0,0,0,-1,4.736206844105129e-6,test
556,305,76,144,221,615,897,920,551,497,1,0,0,0,0,0,0,1,0,0,0,665,699,76,116,244,144,818,960,680,12,0,1,0,0,0,0,0,0,0,1,0,-1,1.4547070975109646e-7,test
598,605,318,453,341,209,751,999,755,65,0,1,0,0,0,0,0,0,0,0,0,236,919,182,91,290,163,755,885,676,63,0,0,1,0,0,0,0,0,0,0,0,-1,0.08214785123677669,train
619,364,272,137,247,722,968,893,405,272,1,0,0,0,0,0,0,1,0,0,0,531,749,121,77,236,610,787,956,716,602,1,0,0,0,0,0,0,1,0,0,0,-1,3.361775432242745e-9,test
437,719,439,48,256,306,539,948,920,117,0,1,0,0,0,0,0,0,0,0,0,627,239,182,193,134,241,936,861,433,192,1,0,0,0,0,0,0,1,0,0,0,-1,1.640516214052865e-6,test
706,469,363,518,370,128,905,948,507,198,0,1,0,0,0,0,0,0,0,0,0,691,419,167,96,257,183,920,944,531,372,1,0,0,0,0,1,0,0,0,0,0,-1,1.626630215251142e-8,test
617,194,182,77,258,427,916,846,441,751,1,0,0,0,0,0,0,1,0,0,0,464,452,151,259,262,261,905,956,570,289,0,1,0,0,0,0,0,0,0,0,0,-1,1.0386145027318629e-5,test
717,100,106,21,228,295,865,885,555,286,0,0,0,0,0,0,0,0,0,0,0,448,153,121,43,217,175,885,881,523,131,0,1,0,0,0,0,0,0,0,0,0,-1,7.52492931920105e-6,test
623,394,167,192,226,149,928,936,515,240,1,0,0,0,0,1,0,0,0,0,0,668,963,318,323,378,540,688,787,633,252,0,1,0,0,0,0,0,0,0,0,0,-1,2.038277933011262e-9,test
676,139,227,395,296,638,889,814,437,348,1,0,0,0,0,0,0,1,0,0,0,429,108,151,163,261,292,869,857,515,769,1,0,0,0,0,0,0,1,0,0,0,-1,6.781498803894432e-9,test
518,921,151,125,267,402,771,893,669,313,0,1,0,0,0,0,0,0,0,1,0,590,563,394,245,355,499,775,991,696,161,0,1,0,0,0,0,0,0,0,0,0,-1,7.805015330073699e-5,test
623,341,242,86,232,282,964,889,413,309,1,0,0,0,0,0,0,0,1,0,0,684,710,257,519,431,873,704,975,810,233,1,0,0,0,0,0,0,0,1,0,0,-1,4.217331770365955e-10,test
329,67,394,77,278,126,767,680,401,188,0,1,0,0,0,0,0,0,0,0,1,689,561,76,410,389,216,857,960,641,344,0,1,0,0,0,0,0,0,0,0,0,-1,4.188503972673716e-5,train
566,255,212,173,292,307,952,850,397,265,0,1,0,0,0,0,0,0,0,0,0,695,133,91,412,497,414,873,893,551,445,0,1,0,0,0,0,0,0,0,0,0,-1,1.442839473170183e-4,train
629,75,212,61,234,582,838,818,503,256,1,0,0,0,0,0,1,0,0,0,0,733,375,61,410,391,193,889,936,578,368,1,0,0,0,0,0,0,1,0,0,0,-1,8.170333330712912e-12,test
451,927,363,212,259,242,625,791,696,199,0,1,0,0,0,0,0,0,0,0,0,389,308,182,228,257,87,948,893,448,197,1,0,0,0,1,0,0,0,0,0,0,-1,5.225344319622923e-4,train
483,175,272,64,267,301,916,794,370,302,0,1,0,0,0,0,0,0,0,0,1,392,913,409,107,299,168,578,779,724,277,0,1,0,0,0,0,0,0,0,0,0,-1,1.2810319640225738e-4,test
590,125,15,21,225,465,861,924,602,373,0,1,0,0,0,0,1,0,0,0,0,466,31,242,215,336,60,791,806,547,335,1,0,0,0,0,0,0,0,0,0,0,-1,3.111824961667313e-7,train
553,935,197,64,258,254,747,869,669,77,0,1,0,0,0,0,0,0,0,0,0,547,416,424,696,427,375,956,889,362,174,0,1,0,0,0,0,0,0,0,0,0,-1,0.0037218414495126923,test
652,250,151,334,354,75,924,881,472,102,0,1,0,0,0,0,0,0,0,0,0,627,200,30,192,232,516,873,920,586,534,1,0,0,0,0,0,0,1,0,0,0,-1,3.58707798035397e-8,test
667,186,272,231,287,206,924,791,358,669,0,0,0,0,0,1,0,0,0,0,0,595,963,136,198,265,434,802,889,633,139,0,1,0,0,0,0,0,0,0,1,0,-1,9.917399301645936e-8,train
596,125,61,303,234,237,869,905,570,372,1,0,0,0,0,0,0,1,0,0,0,581,413,242,122,249,75,940,936,484,219,0,1,0,0,0,1,0,0,0,0,0,-1,1.267249259352045e-7,test
703,658,272,107,271,319,732,995,791,415,1,0,0,0,0,0,0,1,0,0,0,577,899,121,86,248,400,787,909,673,861,1,0,0,0,0,0,0,1,0,0,0,-1,2.6430770881313575e-11,test
487,330,288,125,266,469,975,865,362,910,1,0,0,0,0,0,0,0,1,0,0,348,8,742,211,400,77,429,393,358,210,0,1,0,1,0,0,0,0,0,0,0,-1,8.988604542907105e-5,test
673,336,91,228,243,811,905,924,547,423,1,0,0,0,0,0,0,1,0,0,0,584,364,136,156,285,166,924,924,515,332,1,0,0,0,0,0,0,1,0,0,0,-1,1.217378983531937e-9,test
580,924,272,144,258,359,692,842,692,304,0,1,0,0,0,0,0,0,0,0,0,609,857,227,150,223,314,696,901,755,161,0,1,0,0,0,0,1,0,0,0,0,-1,3.89899179599004e-6,train
647,347,61,198,373,316,889,932,570,155,0,1,0,0,0,0,0,0,0,1,0,670,932,272,339,370,443,696,834,680,238,0,1,0,0,0,0,0,0,0,0,0,-1,1.03237768744764e-7,train
445,563,378,125,311,190,783,995,696,219,0,1,0,0,0,0,0,0,0,0,0,658,563,212,173,325,428,834,991,676,133,0,1,0,0,0,0,0,0,0,0,1,-1,1.2463695868819626e-4,test
575,39,61,86,227,729,850,909,602,352,1,0,0,0,0,0,1,0,0,0,0,576,250,136,0,223,333,916,893,492,564,1,0,0,0,0,0,1,0,0,0,0,-1,7.371459454727794e-11,test
357,136,272,333,294,63,885,779,397,361,1,0,0,0,0,0,0,1,0,0,0,469,111,378,375,524,188,838,696,338,121,0,1,0,0,0,0,0,0,0,0,1,-1,1.6528700067822826e-5,test
705,783,182,68,257,663,739,948,759,117,1,0,0,0,0,0,0,1,0,0,0,548,186,182,107,245,321,912,853,456,276,1,0,0,0,0,0,0,1,0,0,0,-1,1.1209201532907931e-10,test
525,0,30,231,244,555,850,920,614,518,1,0,0,0,0,0,0,1,0,0,0,600,991,182,30,231,367,787,853,606,114,0,1,0,0,0,1,0,0,0,0,0,-1,1.0149023603070616e-7,test
530,11,151,91,252,189,814,865,594,92,0,1,0,0,0,0,0,0,0,0,0,323,264,76,0,223,42,901,912,543,227,0,0,1,0,0,0,0,0,0,0,0,-1,0.01713930376869885,test
531,0,0,360,248,629,857,936,614,626,1,0,0,0,0,0,1,0,0,0,0,483,83,272,333,419,67,834,779,460,300,1,0,0,0,0,0,0,1,0,0,0,-1,2.3570979707909886e-8,test
699,882,182,322,365,495,743,901,708,389,0,1,0,0,0,0,0,0,0,0,0,435,941,182,172,293,283,767,877,657,274,1,0,0,0,0,0,0,1,0,0,0,-1,1.4300727828043067e-6,train
431,974,91,136,247,347,826,905,625,709,1,0,0,0,1,0,0,0,0,0,0,522,214,318,163,143,53,948,771,295,36,1,0,0,0,0,1,0,0,0,0,0,-1,2.3773865086438566e-8,test
440,169,30,107,240,386,869,920,586,694,1,0,0,0,1,0,0,0,0,0,0,591,219,61,48,223,926,881,916,566,412,1,0,0,0,0,0,0,1,0,0,0,-1,6.731673694416166e-9,test
546,938,257,30,236,199,716,842,673,332,0,1,0,0,0,0,0,0,0,0,1,692,258,257,163,236,264,960,834,362,206,1,0,0,0,0,0,0,1,0,0,0,-1,5.742933030030732e-10,test
680,816,167,48,232,603,743,932,743,69,0,1,0,0,0,0,0,0,0,0,0,619,244,227,122,203,136,948,842,389,308,1,0,0,0,0,0,0,1,0,0,0,-1,2.2742789763584065e-8,test
641,33,136,323,275,242,830,869,578,377,0,1,0,0,0,0,0,0,0,0,0,405,219,91,156,244,211,897,901,531,856,1,0,0,0,1,0,0,0,0,0,0,-1,5.9834951557418415e-6,test
398,44,454,64,237,136,704,645,421,239,1,0,0,0,0,0,0,1,0,0,0,322,19,212,21,236,150,791,830,570,127,0,0,1,0,0,0,0,0,0,0,0,-1,9.439824965460248e-5,test
599,960,61,150,240,476,834,916,625,213,1,0,0,0,0,0,1,0,0,0,0,414,117,106,0,223,228,869,885,543,465,1,0,0,0,0,0,0,0,0,0,0,-1,5.57142792996649e-9,train
562,125,91,125,237,224,873,889,547,221,1,0,0,0,0,0,0,1,0,0,0,490,130,121,77,217,365,877,877,527,313,1,0,0,0,0,0,0,1,0,0,0,-1,3.139335966350509e-9,train
618,988,45,307,352,382,842,920,617,228,0,1,0,0,0,0,0,0,0,1,0,596,133,197,442,521,55,881,830,468,134,0,1,0,0,0,0,0,0,0,0,1,-1,5.22826490664888e-7,test
613,860,106,474,223,140,787,924,688,142,0,0,0,0,0,0,1,0,0,0,0,615,144,242,538,448,605,893,798,413,557,1,0,0,0,0,0,0,1,0,0,0,-1,8.533988893585694e-10,test
514,175,91,375,347,386,889,893,531,473,1,0,0,0,1,0,0,0,0,0,0,627,97,167,364,298,739,861,846,511,226,1,0,0,0,0,0,0,1,0,0,0,-1,1.7617303311560365e-9,train
576,619,303,257,351,747,751,999,767,204,1,0,0,0,0,0,0,1,0,0,0,765,211,167,543,456,101,920,865,460,30,0,0,0,0,0,0,0,0,0,0,0,-1,1.9200049221001552e-8,test
619,924,76,421,293,97,818,916,645,124,0,0,0,0,0,1,0,0,0,0,0,447,228,378,64,279,36,964,735,220,190,1,0,0,0,0,0,0,0,1,0,0,-1,1.5268645998280807e-8,train
562,114,318,64,216,68,857,747,385,165,1,0,0,0,0,0,0,1,0,0,0,494,475,212,89,240,645,901,968,570,656,1,0,0,0,0,0,0,0,1,0,0,-1,2.594446577704922e-9,train
699,0,0,257,290,418,857,936,614,663,1,0,0,0,0,0,0,0,0,0,0,536,175,394,77,243,68,916,700,244,30,0,1,0,0,0,0,0,0,0,0,1,-1,8.461687667633433e-9,train
671,125,197,322,318,200,877,826,468,268,0,1,0,0,0,0,0,0,0,0,1,684,53,197,796,494,562,826,834,539,334,1,0,0,0,0,0,1,0,0,0,0,-1,1.5960813331781084e-10,test
716,136,76,152,287,676,873,901,562,84,1,0,0,0,0,0,0,1,0,0,0,475,250,242,0,223,244,956,838,378,160,0,1,0,0,0,0,0,0,0,0,1,-1,4.987095826315638e-9,train
420,239,91,262,216,97,901,905,527,265,1,0,0,0,1,0,0,0,0,0,0,559,405,30,107,226,381,869,936,602,264,1,0,0,0,0,0,0,1,0,0,0,-1,1.2050471661122384e-8,test
606,558,378,635,338,437,791,991,684,316,0,1,0,0,0,0,0,0,0,0,1,541,158,303,122,303,192,901,755,342,144,0,1,0,0,0,0,0,0,0,1,0,-1,8.735191224860885e-6,test
694,219,136,137,216,423,912,881,488,273,0,1,0,0,0,0,0,0,0,0,0,606,3,182,91,261,646,798,857,598,320,1,0,0,0,0,0,0,0,1,0,0,-1,2.1234458249525253e-8,train
666,275,45,167,228,795,881,924,574,426,1,0,0,0,0,0,0,0,0,0,0,459,258,121,0,223,132,916,897,500,301,0,1,0,0,0,0,0,0,0,0,0,-1,1.0070648714566457e-5,test
595,250,424,292,370,387,979,716,165,215,0,1,0,0,0,0,0,0,0,0,1,214,860,424,86,274,155,531,822,822,116,0,0,1,1,0,0,0,0,0,0,0,-1,9.085052929536178e-4,train
596,42,167,21,228,59,826,853,562,175,1,0,0,0,0,0,1,0,0,0,0,630,208,197,0,223,740,924,850,433,157,1,0,0,0,0,0,0,0,0,0,0,-1,9.120833577253677e-12,test
626,31,272,375,378,325,779,787,535,348,0,1,0,0,0,0,0,0,0,0,0,372,139,182,21,222,168,885,842,476,248,0,1,0,0,0,0,0,0,0,0,0,-1,0.004219575627178755,train
663,19,121,455,312,117,826,881,594,280,0,1,0,0,0,0,0,0,0,1,0,283,524,136,0,223,249,869,971,629,30,0,1,0,0,0,0,0,0,0,0,0,-1,6.838754782109275e-4,train
624,977,272,163,315,334,732,810,617,165,0,1,0,0,0,0,0,0,0,0,1,741,50,272,486,494,465,798,783,507,95,0,1,0,0,0,0,0,0,0,0,0,-1,3.118261700626982e-8,test
441,214,136,334,207,117,912,877,480,361,1,0,0,0,0,0,0,1,0,0,0,680,427,439,86,268,235,944,893,374,62,0,1,0,0,0,0,0,0,0,0,0,-1,1.550726605600826e-6,test
785,167,394,68,266,349,905,688,244,511,1,0,0,0,0,0,0,0,0,0,0,685,83,333,109,289,114,814,735,425,222,1,0,0,0,0,1,0,0,0,0,0,-1,1.2891593559820076e-12,test
382,438,257,0,223,481,928,944,503,367,0,1,0,0,0,0,0,0,0,0,0,582,475,76,195,227,178,877,952,606,178,0,1,0,0,0,0,0,0,0,1,0,-1,0.03880532521938157,train
699,358,575,211,398,420,979,735,106,438,1,0,0,0,0,0,0,1,0,0,0,604,208,197,21,240,508,928,842,421,395,1,0,0,0,0,0,1,0,0,0,0,-1,3.234527765460857e-11,train
635,125,45,536,320,277,865,912,582,358,0,1,0,0,0,0,0,0,0,1,0,572,319,61,645,265,801,893,928,566,852,1,0,0,0,0,0,0,1,0,0,0,-1,3.0262208405586034e-8,test
576,275,151,522,501,182,932,889,468,119,1,0,0,0,0,0,0,1,0,0,0,640,194,363,236,351,167,932,724,252,180,0,1,0,0,0,0,0,0,0,1,0,-1,6.804740054110543e-8,test
149,527,288,0,223,151,853,987,629,115,0,0,1,0,0,0,0,0,0,0,0,568,938,167,48,240,842,771,885,657,480,1,0,0,0,0,0,0,1,0,0,0,-1,0.001001416724768909,test
690,505,197,48,231,145,877,975,610,159,1,0,0,0,0,0,1,0,0,0,0,604,203,182,89,223,591,920,853,444,368,1,0,0,0,0,0,0,1,0,0,0,-1,3.580297019778801e-12,test
277,191,288,107,261,93,928,787,346,188,0,0,1,0,0,0,0,0,0,0,0,263,336,439,211,239,143,999,798,216,115,0,0,1,0,0,0,0,0,0,0,0,1,0.9590659615025705,train
380,22,197,167,316,30,806,846,574,154,1,0,0,0,1,0,0,0,0,0,0,553,136,151,68,217,357,881,861,503,42,1,0,0,0,0,0,0,1,0,0,0,-1,9.670825637227647e-9,test
595,505,167,136,201,221,877,971,614,117,1,0,0,0,0,0,1,0,0,0,0,514,991,288,30,234,520,732,791,590,390,1,0,0,0,0,0,0,1,0,0,0,-1,4.31745228890102e-11,train
688,169,227,305,354,121,909,818,417,745,0,0,0,0,0,1,0,0,0,0,0,430,927,212,129,307,182,735,869,676,298,1,0,0,0,0,0,0,1,0,0,0,-1,1.221160876722029e-8,test
682,172,121,458,290,588,893,877,511,267,1,0,0,0,0,0,0,1,0,0,0,505,364,76,245,293,504,897,932,566,413,1,0,0,0,0,0,0,0,0,0,0,-1,6.1288682592162735e-9,test
528,480,242,204,261,241,897,968,570,230,0,1,0,0,0,0,0,0,0,0,1,524,158,197,400,425,179,897,830,448,210,0,1,0,0,0,0,0,0,0,1,0,-1,6.526958377710001e-5,test
264,297,212,0,223,60,956,877,417,65,0,1,0,1,0,0,0,0,0,0,0,486,341,303,116,279,573,983,865,346,727,1,0,0,0,0,0,0,0,1,0,0,-1,0.0021635034305304665,train
116,880,348,21,239,38,598,838,775,84,0,0,1,1,0,0,0,0,0,0,0,363,483,272,192,298,141,897,968,566,157,0,1,0,0,0,0,0,0,0,0,0,1,0.990518451767174,test
418,336,212,48,234,324,956,897,441,277,1,0,0,0,0,0,0,0,1,0,0,546,763,212,382,296,843,712,956,791,806,1,0,0,0,0,0,0,1,0,0,0,-1,1.5987624335686684e-7,train
716,89,272,482,514,120,838,779,448,89,1,0,0,0,0,1,0,0,0,0,0,506,39,212,212,248,198,810,826,547,315,0,1,0,0,0,0,0,0,0,0,0,-1,1.1322573089671005e-8,train
675,647,318,322,343,825,708,995,806,430,1,0,0,0,0,0,0,1,0,0,0,741,75,167,475,289,280,846,853,539,385,0,0,0,0,0,0,0,0,0,0,0,-1,1.3680608412318615e-9,test
